name,type,latitude,longitude,min_distance,risk_score
Trenton Police and Fire Departments,fire_station,29.61,-82.8177778,8.026524305300041,0.11078461278975751
Marion County Fire-Rescue Station 7,fire_station,29.3683333,-81.9397222,6.819656612200841,0.1278828533774388
Marion County Fire Rescue Unit 4,fire_station,29.1805556,-81.8883333,2.4407746345621804,0.29063222855548765
Port Saint Lucie Police Department,police,27.2740402,-80.3430246,5.139045792407702,0.1628917642602899
Altamonte Springs Police Department - Investigations,police,28.6658303,-81.3588372,8.349936745409332,0.10695259521311562
Volusia County Sheriff's Office,police,29.0286516,-81.3044873,9.818869416663759,0.09243109991324513
Cocoa Beach Police Department - Investigations,police,28.3179114,-80.6103301,9.183632775858888,0.09819678517577535
Casselberry Police Department,police,28.6726368,-81.3371072,10.144434602965822,0.0897308868171629
Volusia County Sheriff's Office - Aviation,police,29.1891007,-81.0575565,4.294533742628011,0.18887404417667134
Volusia County Sheriff's Office,police,29.0058551,-81.3036355,9.394085361338654,0.09620856143047973
Seminole County Sheriff's Office,police,28.6699367,-81.1885559,19.97777452128527,0.0476694989254147
Edgewater Police Department,police,28.9927695,-80.9053631,9.239118609354588,0.09766465631977224
Groveland Police Department,police,28.5609469,-81.8598635,7.829548113973812,0.11325607914377644
Brevard County Sheriff's Office - Bailiffs,police,28.1074459,-80.6277294,7.136822771263968,0.12289809279508992
South Daytona City Police Department,police,29.1813441,-81.0079511,9.173132095715587,0.0982981436386882
Melbourne Village Police Department,police,28.0874055,-80.6649133,3.715796618122961,0.2120532501671016
Titusville Police Department,police,28.5305042,-80.814982,11.342497291705444,0.08102088065046871
Cape Canaveral Police Department,police,28.384472,-80.6050884,1.7969469277535206,0.35753270470640997
Oakland Police Department,police,28.5572225,-81.6273458,8.541497287596075,0.10480535390394102
Levy County Sheriff's Office,police,29.4653472,-82.6407317,8.267927398069059,0.10789898939091243
Alachua Police Department,police,29.7933333,-82.4977778,0.7716933050858423,0.5644317767242157
Brooksville Police Department,police,28.5544132,-82.4007703,10.935435979961225,0.08378411996670512
Florida Highway Patrol Station,police,29.7115707,-82.354449,11.149572959668049,0.08230741963685627
Gainesville Central Police Station,police,29.6591284,-82.3304297,7.2026574091057896,0.12191171106206357
Marion County Sheriff's Office-Silver Springs District,police,29.2080556,-82.0697222,6.826309290700981,0.12777414779507554
Tavares Police Department,police,28.8022222,-81.7266667,12.344852857055953,0.07493525861330576
Aventura Police Station,police,25.9528071,-80.1391556,6.546540911353628,0.13251104204517317
Bal Harbour Police Station,police,25.8875177,-80.1274081,3.0729849971849084,0.2455201776316784
Bay Harbour Islands Police Station,police,25.8873634,-80.1310853,3.412249753005248,0.22664174876294915
Dania Police Station,police,26.0522222,-80.1455556,6.994721887846768,0.12508252494938654
Coral Gables Police Station,police,25.746042,-80.2604054,6.476355167031679,0.13375501533282932
Biscayne Park Police Station,police,25.8794444,-80.1855556,8.858506391377052,0.10143524386966679
Golden Beach Police Station,police,25.9569444,-80.1216667,5.254659096291639,0.15988081598130516
Hallandale Police Station,police,25.9803689,-80.1434311,4.858866912800074,0.1706814670623879
Florida City Police Station,police,25.4475,-80.4822222,9.802030474891268,0.09257518781533208
El Portal Police Station,police,25.8548466,-80.1875382,6.224900651287843,0.13841020773368687
Hialeah Police Station,police,25.8727413,-80.266506,4.518196888692933,0.18121861545916404
Hialeah Metro Police Sub-Station Number 2,police,25.8488889,-80.2455556,7.095268470823385,0.12352894824972842
Hialeah Police Substation,police,25.8238889,-80.2808333,8.51634060454518,0.10508240946340042
Hialeah Police Substation,police,25.8905556,-80.3322222,3.389962052132339,0.22779240187606392
Homestead Police Station,police,25.4706705,-80.479253,11.184205512275609,0.08207346790010216
Hialeah Gardens Police Substation,police,25.8894444,-80.3694444,7.0450361383094355,0.12430024959591265
Hialeah Gardens Police Station,police,25.8630556,-80.3391667,5.677065668046034,0.14976638687045268
Medley Satellite Police Station,police,25.8730556,-80.3622222,6.90808944189381,0.12645279335137646
Medley Police Station,police,25.8402778,-80.3175,6.867747673991561,0.12710117830871767
Miami Omni Police Station,police,25.7894444,-80.1883333,1.655868535200256,0.37652466104637167
Miami Overtown Police Station,police,25.7890267,-80.2001859,1.2203172217694238,0.45038609357048365
Indialantic Police Department,police,28.090937,-80.5698957,10.534488535532647,0.08669651861193872
Martin County Sheriff's Office,police,27.0286645,-80.4795391,3.7772422466804314,0.20932578847029815
Seminole County Sheriff's Office,police,28.752884,-81.3579467,14.80302667225326,0.06327901741479602
Volusia County Sheriff's Office - Civil,police,29.0257652,-80.9212427,8.176787437277222,0.10897059639170446
New Smyrna Beach Police Department,police,29.0490096,-80.9374421,6.737053424104767,0.12924817048367573
Saint Lucie County Sheriff's Office - Civil,police,27.4467181,-80.3232788,16.475449733321632,0.05722313389699103
Melbourne Police Department,police,28.112108,-80.6221121,7.757170294202407,0.11419213814558792
Melbourne Police Department Headquarters,police,28.0961753,-80.6212613,7.735161853482999,0.11447984785780091
Kissimmee Police Department,police,28.2924147,-81.408455,1.1818109102860694,0.4583348608651354
Fort Pierce Police Department,police,27.4367292,-80.3254841,15.410455573900874,0.06093676043889946
Cocoa City Police Detective,police,28.3562796,-80.7468113,6.678880993830398,0.13022730796367996
Oviedo City Police Department,police,28.6533169,-81.2030334,19.50108411656667,0.04877790824690644
Winter Park Police Department,police,28.6007534,-81.3544648,4.446249796593034,0.1836125843191331
Osceola County Sheriff's Office,police,28.2893899,-81.3541648,4.6401902318890675,0.17729898441121733
Longwood Police Department,police,28.7014345,-81.3495207,12.307685750485684,0.07514454569709865
Leesburg Police Department,police,28.810225,-81.8752361,21.239256243258687,0.04496553252778526
Astatula Police Department,police,28.7105748,-81.7334658,12.721595017311266,0.07287782497139673
Rockledge Police Department,police,28.3310134,-80.7236624,8.012734688028125,0.11095411488461197
Lake Mary Police Department,police,28.7587151,-81.3193307,18.19664405877862,0.052092438498004046
Melbourne Beach Police Department,police,28.0677752,-80.5638335,8.330392852791622,0.10717662329735703
Brevard County Sheriff's Office - Supply,police,28.6073436,-80.819025,7.947153090935506,0.11176739571083397
Ponce Inlet Police Department,police,29.1204716,-80.953359,5.661574818023514,0.1501146541647189
Indian River Shores Police Department,police,27.6920838,-80.3718395,2.9089156885984466,0.25582542056785906
Brevard County Sheriff's Office - Records,police,28.6073571,-80.8189649,7.95314301530701,0.11169261993138276
Lake County Sheriff's Office - Astor Substation,police,29.1630556,-81.5244444,4.744213814806844,0.17408822725614823
Altamonte Springs Police Department,police,28.6641957,-81.3593178,8.168176365256796,0.1090729453885228
DeLand Police Department,police,29.026732,-81.3068721,9.531182305993466,0.0949560999842234
Windermere Police Department,police,28.4940671,-81.5348789,12.245143395397477,0.07549937136561977
Oak Hill Police Department,police,28.858846,-80.8512412,6.769986637274055,0.12870035003700214
Ormond Beach Police Department,police,29.2829124,-81.0609029,4.240997668626881,0.1908033666922038
Lake County Sheriff's Office - Vehicles,police,28.8553923,-81.6658319,8.891805778440448,0.10109377624250736
West Volusia Police Athletic,police,29.0078902,-81.3052651,9.254608172818418,0.09751713406765457
Lake Helen Police Department,police,28.9777922,-81.2313599,3.924475902020455,0.20306729485460812
Fruitland Park Police Department,police,28.8584766,-81.9123416,15.78245297479874,0.05958604510923662
Lake County Sheriff's Office,police,28.801333,-81.7317094,12.834649995799916,0.07228227676909728
Orlando International Airport Police,police,28.4314343,-81.3058951,7.645904532398987,0.11566169811992234
Stuart Police Department,police,27.1934302,-80.2397491,3.9985452859686164,0.20005820549572564
Edgewood Police Department,police,28.4783876,-81.3710266,7.34566338221001,0.11982270961606778
Saint Lucie County Sheriff's Office,police,27.3753423,-80.3729987,8.79197867074547,0.10212440545725467
Police Department Records,police,29.2452143,-81.0399495,7.219849019630091,0.12165673573953331
Eatonville Police Department,police,28.6179866,-81.3767966,3.021706249415298,0.24865068157212789
Miami-Dade County Police Headquarters,police,25.7984924,-80.3439023,11.801548265924323,0.0781155512776404
Miami Upper Eastside Police Station,police,25.8358333,-80.1844444,4.277907500576428,0.1894690272405844
Miami Springs Police Station,police,25.8208333,-80.285,8.818390665564163,0.10184968535701876
Miami Beach Police Station,police,25.7823546,-80.1332266,3.8621193869473895,0.20567162597540314
Miami Bayside Police Mini Station,police,25.7172222,-80.2458333,4.975264509061318,0.16735660797668933
Miami Alapattah Police Station,police,25.795,-80.2266667,2.7269608802200453,0.2683151318564306
Miccosukee Police Station,police,25.7594444,-80.4819444,4.858465009280134,0.17069317618453717
Miami East Havana Network Police Station,police,25.7722222,-80.2027778,3.101246571065375,0.24382830504634384
Miami Downtown Police Station,police,25.7824952,-80.1952979,2.0025655273453777,0.3330485183063159
Miami North Police Station,police,25.8316667,-80.2136111,3.7755685563387766,0.20939915074042137
Miami Flagami Network Police Station,police,25.7825,-80.2594444,6.261514986002949,0.13771230961136433
Miami Edgewater Police Mini Station,police,25.8002778,-80.1897222,1.0293819747796418,0.49276085647138157
Sweetwater Police Station,police,25.7636111,-80.3730556,10.177510388729933,0.08946536082026643
Sunny Isles Beach Police Department,police,25.9425961,-80.1220169,5.223254115120265,0.1606876372877592
Virginia Gardens Police Station,police,25.8091667,-80.3022222,10.102649589861837,0.09006859055635963
Surfside Police Station,police,25.8808333,-80.1233333,3.1607525235072704,0.24034113885654962
Pinecrest Police Station,police,25.6644444,-80.3252778,4.6954794045523975,0.17557784498363735
Opalocka Police Mini Station,police,25.8977778,-80.2336111,6.645291515072701,0.1307994597757978
South Miami Police Station,police,25.7032875,-80.2920733,0.8742956213987864,0.5335337652091938
North Lauderdale Police Station,police,26.2213889,-80.2213889,8.195059966767634,0.10875404876250447
North Miami Beach Police Station,police,25.9313889,-80.1622222,7.134994693867861,0.12292571017333272
Opa-Locka Police Station,police,25.9058333,-80.2419444,5.843054780096788,0.14613356638741626
North Bay Village Police Station,police,25.8486111,-80.1580556,6.844156525242913,0.12748343263956383
Miami Southwest Coconut Grove Network Police Station,police,25.7313889,-80.2547222,5.723423188238495,0.14873375838506384
Marion County Sheriff Office - North Multi District,police,29.2737422,-82.1508104,5.59308860055897,0.15167398173827343
Marion County Sheriffs Office-Ocklawha District,police,29.043037,-81.9242504,5.334871264254131,0.15785640438231385
Marion County Sheriffs Office-South Multi-District,police,29.1053885,-82.0911488,8.87594453928749,0.10125613768099856
Marion County Sheriffs Office-Silver Springs Shores District,police,29.1035904,-82.0098091,1.0332699291893968,0.49181861475651184
Ocala Police Department - Substation Number 1,police,29.1858096,-82.1645375,13.15531300741387,0.07064485253531648
Marion County Sheriffs Office-Marion Oaks District,police,29.00498,-82.1756471,2.432218051199249,0.2913567801004341
University Police Services (POL),police,27.7648881,-82.6368182,16.25766569295107,0.05794526431280055
Marion County Sheriff's Office - Airport Annex,police,29.1708096,-82.2189838,14.482933260910038,0.06458724475191745
Wildwood Police Station,police,28.858042,-82.041752,8.593591884114709,0.10423624561889308
Citrus County Sheriff's Office,police,28.8358333,-82.3283333,9.980518906386433,0.09107037732236727
Bushnell Police Department,police,28.669159,-82.1111962,11.586707403770545,0.07944889540376814
West Miami Police Station,police,25.7621838,-80.2954658,6.9294238292610775,0.12611256776435767
Weston Police Station,police,26.0932248,-80.3809495,2.0461064598533825,0.32828793516564514
Marion County Sheriffs Office-Dunnellon District,police,29.0524761,-82.4367659,8.476319820260157,0.1055261978243941
Lady Lake Police Station,police,28.9319294,-81.9292495,8.086314685312592,0.11005562041742091
Pasco Sheriff's Office - Administration Office,police,28.2672081,-82.6710398,7.853922958169691,0.11294428523090776
Citrus County Sheriffs Office-Substation,police,28.9233131,-82.4634316,6.696320220959029,0.12993222361989912
Citrus County Sheriffs Office-Surveillance Unit,police,28.9194245,-82.4473201,5.087325226421362,0.16427576362432725
Citrus County Sheriffs Office-Substation,police,28.9008149,-82.3731512,2.615215868978274,0.2766086552620213
Marion County Sheriff's Office - Fugitive,police,29.1929396,-82.1726,12.197776255660402,0.07577034044436913
Marion County Sheriff's Office,police,29.3643548,-81.7395079,8.116349083172821,0.10969303510391284
Greenville Police Department,police,30.4695443,-83.6316215,4.544223750063582,0.18036790091462884
Nassau County Sheriff's Office,police,30.62242,-81.635159,13.17264631761441,0.0705584530644185
Marion County Sheriff Fleet Maintenance,police,29.1927996,-82.1726,12.212970214746399,0.07568321003887114
Marion County Sheriff's Office - Silver Springs District,police,29.0896412,-81.9959988,1.215686276953329,0.4513274331305812
Bunnell Police Department,police,29.4658418,-81.2554873,5.743755733630088,0.14828532341602343
High Springs Police Department,police,29.828197,-82.5990461,10.056953300488999,0.0904408269460426
Orange Park Police Department,police,30.1649698,-81.7025459,3.9028598842756534,0.20396258991760677
Marion County Sheriff's Office,police,29.4241223,-82.2175296,13.905926580155269,0.06708740946915247
Lake City Police Department,police,30.1911204,-82.6391579,10.809127300739185,0.08468026252349788
Citrus County Sheriff's Office,police,29.011704,-82.455071,4.55894825881696,0.17989014350222018
Interlachen Police Department,police,29.627264,-81.8966355,3.049015657685568,0.24697360656086068
Perry Police Department,police,30.1161186,-83.5813591,8.028753580800261,0.11075725913336593
Lawtey Police Department,police,30.0449281,-82.0726695,5.646357062531242,0.15045836246708563
Madison County Sheriff's Department,police,30.4657512,-83.412454,9.21308688248097,0.09791358983887144
Waldo Police Department,police,29.7894613,-82.1690797,11.976416826229176,0.07706287593804048
Starke Police Department,police,29.9381302,-82.1187874,7.113661767582201,0.12324891382525441
Atlantic Beach Police Department,police,30.3326424,-81.4028059,7.49465958563888,0.117721021062528
Columbia County Sheriff's Office - Warrants,police,30.2186237,-82.6416611,13.785090537342127,0.06763570351323443
Miami Highway Patrol Troop E,police,25.781479,-80.3741145,11.712855788046339,0.0786605320372061
Florida Highway Patrol Lantana District,police,26.5875107,-80.0651204,3.7358252437804897,0.21115644022407493
Florida Highway Patrol Davie District,police,26.1198662,-80.3362851,6.734392053226327,0.12929264422054473
Miami Police Department - Little Haiti NET,police,25.8396112,-80.2038722,4.421584559254897,0.18444792091141574
Miami Police Department - Canine Unit,police,25.7820214,-80.1943926,2.0764614114951265,0.325048770728449
Palmetto Bay Police Department,police,25.6283862,-80.3391313,5.0356156763343884,0.16568318024638212
Miami-Dade Police Department Professional Compliance Bureau,police,25.9454814,-80.2444047,7.5159148315521636,0.11742719599483523
Doral Police Department,police,25.8206244,-80.331424,9.369507775520413,0.09643659290759471
Riviera Beach Police Department,police,26.7842527,-80.0647989,3.9081988409825,0.203740726975076
Palm Beach County School District Police Department,police,26.6495165,-80.0933387,5.545656851980774,0.15277305587710285
Miami Gardens Police Department,police,25.9276754,-80.2269154,7.930906317283871,0.11197071881324212
Jupiter Police Department,police,26.9328555,-80.1023418,3.66073571422046,0.2145584005007795
Gilchrist County Sheriff's Office,police,29.6019218,-82.8192342,7.811563081386804,0.11348724292882385
Perry Police Department,police,30.1160108,-83.5818376,8.070978366942898,0.11024169163982034
Miami Police Department West Flagler NET,police,25.7713593,-80.266593,7.38902740140605,0.11920332979629965
Cross City Police Department,police,29.6364234,-83.1257384,4.753269084961168,0.17381422374523778
Lake Park Police Department,police,26.7989772,-80.0643487,3.5402708846182414,0.22025117562651392
Miami Police Department Little Havana NET,police,25.7746214,-80.2159402,3.2420065076117583,0.23573749785758769
Palm Beach County Sheriff's Office District 9 Parks Enforcement,police,26.607807,-80.0853523,1.695410489006076,0.3710010048854365
Sunrise Police Department Westside Substation,police,26.1223622,-80.3604805,4.664012652725997,0.17655327791662262
Florida Highway Patrol,police,26.7086077,-80.1373444,3.8310797174051587,0.20699306542122517
Florida Highway Patrol Troop K,police,26.1367821,-80.2175473,4.449406366732968,0.18350622667905764
Florida Highway Patrol Snapper Creek Service Plaza,police,25.6636664,-80.3873975,9.645081925776394,0.09394009430576228
Temple Terrace Police Department,police,28.0504951,-82.394139,10.7520251304057,0.08509171729157784
Pinellas County Police Screening Services,police,27.7385468,-82.6783792,12.715776094839008,0.07290874341236013
Bradenton Police Department,police,27.4986123,-82.5722892,2.7375163448369277,0.2675573583461161
Hamilton County Sheriff's Office,police,30.5194229,-82.9461666,5.591163969791577,0.1517182707914975
Hillsborough County Sheriff's Office Plant City Substation,police,28.017264,-82.1209008,12.03662380090893,0.07670697684244587
Glades County Sheriff's Office,police,26.8328,-81.098,3.6525898713965232,0.21493405342857771
Polk County Sheriff's Office Community Policing Unit,police,27.9678467,-81.9752612,7.926005818448743,0.11203219226377231
Polk County Sheriff's Office,police,27.9789775,-81.6156949,2.7998627884185967,0.2631673972670402
Davenport Police Department,police,28.1596509,-81.6003231,6.632953120850044,0.13101089239869915
Polk County Sheriff's Office Community Policing Unit Florence Villa,police,28.049344,-81.7255114,6.031219196717849,0.14222284528788362
Lakeland Police Department,police,28.06169,-81.95198,15.506675372377307,0.06058155124765011
Lee County Sheriff's Office Main,police,26.52885,-81.8622799,4.93732055632522,0.16842614282206264
Collier County Sheriff's Office Golden Gate Substation District 2,police,26.1827682,-81.7039969,9.768751528246504,0.09286127527197499
Auburndale Police Department,police,28.0642009,-81.7893982,4.114313130558783,0.19552967807638744
Wauchula Police Department,police,27.5465346,-81.8130903,5.332991233009469,0.1579032661197598
Sebring Police Department,police,27.4982109,-81.4405087,13.860067965451899,0.06729444322360403
DeSoto County Sheriff's Office,police,27.2172347,-81.85644,5.901246532718938,0.14490135879930988
Davenport Police Department Administration,police,28.1597893,-81.6010786,6.649108115741389,0.13073419604856443
Hillsborough County Sheriff's Office District 1 Office,police,28.0753452,-82.4369778,10.413885248919375,0.08761258574022167
Belleview Police Department,police,29.0621462,-82.0593264,7.138204427902651,0.1228772278773681
Waldo Police Department Meeting Hall,police,29.7913108,-82.1676328,12.071614992284065,0.07650164119661432
Saint Johns County Sheriff's Office,police,29.9403321,-81.3379935,5.789667071932057,0.1472826265862019
Jacksonville Sheriff's Office,police,30.3253723,-81.6520118,14.682865904747157,0.06376385579483294
Alachua County Sheriff's Office - Training,police,29.6780514,-82.2787136,8.919411630890016,0.10081243093954306
Madison County Police Department,police,30.4684285,-83.422242,8.236702200158666,0.10826374807047717
Welaka Police Department,police,29.4790936,-81.6712473,15.10805244804598,0.062080751426986255
Jacksonville Housing Police,police,30.3387808,-81.6663368,15.76671568834514,0.05964197273859178
Marion County Sheriff's Department,police,29.1818736,-81.8876667,2.3443251325414667,0.29901398948016333
Saint Johns County Sheriff,police,29.7116863,-81.509032,1.565101673507178,0.3898480946498831
Alachua County Sheriff's Office - Civil,police,29.6516683,-82.3241772,6.202354145870392,0.13884349196760468
Lafayette County Sheriff's Office,police,30.0491844,-83.1756272,9.213340942629387,0.09791115420675986
Palatka Police Department,police,29.6482379,-81.6401827,6.622421452473878,0.13119190617247323
Ocala Police Department,police,29.201806,-82.0921392,8.945621298203196,0.10054676022911337
White Springs Police Department,police,30.3358748,-82.7593115,14.081210817777896,0.06630767330837847
Baker County Sheriff's Office,police,30.2843172,-82.1179942,21.69160966188645,0.044069152206492955
Sunrise Police Department Eastside Substation,police,26.1544273,-80.2397164,7.235220946206451,0.12142965034358301
Lauderdale by the Sea Police Department,police,26.1926249,-80.0966101,10.304975683891831,0.08845662546845406
Palm Beach Gardens Police Department,police,26.8341317,-80.1046588,3.8233270008442735,0.2073257732318295
Broward County Sheriff's Office,police,26.1145388,-80.1412861,4.428071451914481,0.18422749384540618
Miami Police Department - NET,police,25.7788741,-80.1875073,2.6613257187580457,0.2731251128182086
Juno Beach Police Department,police,26.8717716,-80.052181,5.687141192936279,0.1495407336480818
Palm Beach Shores Police Department,police,26.7785357,-80.0369211,6.700710902353413,0.12985814071976007
Belle Glade Police Department,police,26.6813918,-80.680581,12.085203837416081,0.07642219505519517
Metro - Dade Police Communications Bureau,police,25.7153218,-80.3360369,3.992275827028888,0.2003094449601239
Margate Police Department,police,26.2420291,-80.2048701,6.464334577029905,0.13397041486823397
Sea Ranch Lakes Police Department,police,26.2015754,-80.095599,10.95311318780256,0.08366021339281221
Palm Beach County Sheriff's Office Substation,police,26.5315139,-80.1222007,7.92893731308662,0.1119954105327135
Mangonia Park Town Police Department,police,26.7545594,-80.0815478,5.374550516965137,0.1568738058218559
Manalapan Police Department,police,26.5797212,-80.0383887,4.4334197720239406,0.18404615177146558
Miami - Dade County Police Department,police,25.782883,-80.3257428,9.570054860672709,0.09460688834460383
Broward County Sheriff's Office,police,26.1223916,-80.1771685,3.375804052306079,0.22852942865962955
Kendall Police Station,police,25.6967609,-80.3808488,8.108774118853583,0.1097842571296365
Pompano Beach Police Department - Community Services,police,26.2307136,-80.1250112,8.097907910008495,0.10991537943573956
Pompano Beach Police Pension,police,26.2265936,-80.1235384,8.49318875185097,0.10533868293780856
Miami - Dade County Police Department - Special Patrol,police,25.7886276,-80.3229987,10.120570445675181,0.08992344456474377
Palm Beach County Sheriff's Office,police,26.6742837,-80.1314898,4.238439299688603,0.1908965519671946
Palm Beach County Sheriff's Office District 2 Airport,police,26.6884283,-80.0812423,2.2645295690169616,0.30632284954341127
Miami - Dade County Police Department,police,25.7876838,-80.3234763,10.02951649675884,0.09066580573081898
Wilton Manors Police Station,police,26.1537707,-80.1400454,7.192472207274897,0.12206327646885422
Osceola County Sheriff's Office,police,28.2754847,-81.3376282,4.583202358867388,0.17910867916362977
Florida Highway Patrol Troop L,police,27.4808396,-80.3504483,14.152859744213561,0.06599414347393211
Oakland Police Department,police,28.5542382,-81.6208691,9.251992355825754,0.09754201576552525
Mascotte Police Department,police,28.5727351,-81.8807793,8.302859020453221,0.10749383579837175
Volusia County Sheriff's Office,police,29.2245429,-81.0489901,5.653026204033597,0.15030753965672344
Sewalls Point Police Department,police,27.2022442,-80.2005304,0.2549972395632705,0.7968145016382605
Saint Cloud Police Department,police,28.2498038,-81.3178219,5.848056673582019,0.14602682887507837
Pahokee Police Department,police,26.8238108,-80.6657493,9.127742974697552,0.09873868269547621
Miami - Dade County Police - Court Liaison,police,25.7858081,-80.2169223,2.3153047797458166,0.30163139332145195
Winter Springs Police Department,police,28.7040615,-81.3046277,14.849181185841063,0.06309474213679597
Florida Highway Patrol Troop D Headquarters - Orlando,police,28.5433373,-81.3092883,4.903588023483987,0.16938851356532372
Florida Highway Patrol Troop D District 4 - Cocoa,police,28.3570694,-80.7826108,9.38651266041344,0.09627870611580178
Florida Highway Patrol Troop D District 3 - DeLand,police,29.0588328,-81.2743995,8.557311712383092,0.10463193313077078
Davie Police Department,police,26.1052621,-80.2805429,8.06377617821426,0.1103292910523988
Palm Beach County Sheriff's Office District 9 Village of Royal Palm Beach,police,26.7055594,-80.2271999,12.650634084866494,0.07325667026036763
Miami - Dade County Police Department,police,25.7735287,-80.1965253,2.963962050636531,0.25227284903986924
Hillsboro Beach Police Department,police,26.2950504,-80.0792505,2.140421512435551,0.318428591843536
Miami - Dade County Police Department,police,25.8486052,-80.1664246,6.364252604446025,0.13579110518238732
Gulf Stream Police Department,police,26.5004428,-80.0541747,11.971948599344577,0.077089420478472
Lake Worth Police Department,police,26.61696,-80.0588675,4.503217585917773,0.1817118775312297
Sunrise Police Department,police,26.1690257,-80.2882605,3.637941380884397,0.2156129019054813
Miami Police Department - Crime Suppression,police,25.895039,-80.1615589,6.182296135339136,0.1392312404218044
Miami - Dade County Metro Police Department,police,25.7835274,-80.3254629,9.631615411916302,0.09405908333357917
Miami Police Department,police,25.72828,-80.23449,4.672013431064711,0.1763042369616334
North Miami Beach Police Department - Neighborhood Resource Center,police,25.9159614,-80.1692005,7.145332262790948,0.12276970020831982
Miami - Dade County Police Department,police,25.9414956,-80.2448589,7.190312751428233,0.12209545964232185
Miami - Dade County Police Department,police,25.7886416,-80.3235571,10.13496027674287,0.08980723551287907
Miami - Dade County Police Department - Dare,police,25.7976133,-80.3433811,11.691398398493744,0.07879352366077194
Belle Glade Police Chief,police,26.6859341,-80.6683045,11.721438593002471,0.07860746193831081
Miami Police Department - Internal Affairs,police,25.7783469,-80.1982989,2.4137310937023844,0.2929346139315981
Miami Police Department - Administration,police,25.7780973,-80.1983065,2.4413640041914983,0.29058245474237077
Oakland Park Fire Department Department Fire Station 9,police,26.1744836,-80.1418335,9.27543954216838,0.09731943785919785
Atlantis Police Department,police,26.5952334,-80.0971942,0.5989568711215605,0.6254077380452215
Palm Beach County Sheriff's Office District 7,police,26.4014162,-80.2048006,0.5033950288022936,0.6651611724409304
Broward County Sheriff's Office,police,26.083321,-80.1199123,2.7191495743149505,0.2688786724003148
Hialeah Police Department - Property and Evidence,police,25.872565,-80.2663295,4.5444447330981665,0.18036071205298362
Lauderhill Police Department,police,26.15657,-80.203815,6.3018163906011075,0.13695222483096114
Miami - Dade County Police Department Northside Station,police,25.8492433,-80.245233,7.104883336946059,0.12338240520273824
Cooper City Police Department,police,26.0438499,-80.2871683,10.713710160790018,0.08537004811228453
Palm Beach County Sheriff's Office District 3,police,26.7974828,-80.1372999,3.7126599360752235,0.2121943899123805
Boca Raton Police Annex,police,26.3508384,-80.0721067,6.1322229950520715,0.1402087400651582
Lake Park Sheriff's Department,police,26.7981657,-80.0631632,3.661804223696531,0.21450922261318384
Palm Beach County Sheriff's Office District 5,police,26.7241582,-80.6653286,15.255898451525438,0.061516132312339884
Metro Dade County Police Department,police,25.7975826,-80.3433104,11.685599179439158,0.07882954410390025
Miami - Dade County Police Department Hammocks Station,police,25.6746017,-80.4229951,11.331566654288808,0.08109269714340869
Seminole Police Department,police,26.0386392,-80.2171811,7.0355111408359745,0.124447590510834
Miami - Dade Police Department Metropolitan Police Institute (Training Bureau),police,25.8269018,-80.3518938,9.645065752575514,0.09394023703029318
Police Community Services,police,26.4488499,-80.0870437,5.582975663979353,0.15190698721123763
Miami - Dade County Police - Investigation,police,25.7835281,-80.3258465,9.641935203964799,0.0939678715227881
Broward County School Board Police Department,police,26.1656506,-80.2523581,6.098242525212997,0.14087994266862458
Jupiter Inlet Colony Police Department,police,26.9521338,-80.0757848,5.838412069969215,0.14623277886272532
Highland Beach Police Department,police,26.410141,-80.0654186,3.6240064754161634,0.21626267292586338
Broward County Sheriff's Office,police,26.0887455,-80.3776609,2.5578491196765465,0.28106869244947424
Miami - Dade County Police Department - Warrants Bureau,police,25.7975783,-80.3433819,11.687815406725523,0.0788157746580962
Tequesta Police Department,police,26.9591616,-80.0935436,4.585871315203112,0.17902310017029785
Fort Lauderdale Police and Fire Retirement,police,26.1115617,-80.1427045,4.453681046751667,0.18336239164474463
Lauderhill Police Department,police,26.1798606,-80.2510963,5.368904323107197,0.15701287839603315
Miami - Dade County Police Department,police,25.6495131,-80.4193153,9.785131903865597,0.09272023827929085
Miami - Dade College Police Department,police,25.877862,-80.2454642,5.985179806967596,0.14316023747914366
Palm Beach Police Department - Beach Patrol,police,26.6395933,-80.0386633,5.844207383340261,0.14610895666810697
Miami Lakes Police Department,police,25.9100565,-80.2982492,1.1318607721034357,0.46907378431347246
Miami - Dade County Police Department,police,25.7765424,-80.1990547,2.610082621392457,0.2770019705571965
Plantation Police Department,police,26.1274686,-80.2427397,5.247778538611031,0.16005688963205697
Miami - Dade School Police Department,police,25.8315444,-80.1999736,3.5075782394918167,0.22184861734374237
Miami - Dade County Police Department,police,25.7746004,-80.1950077,2.8681954619016814,0.2585184771165571
Palm Beach County Sheriff's Office District 4,police,26.4551324,-80.0926228,6.174297205717288,0.1393864752638192
CVS Pharmacy,pharmacy,25.9816533,-80.2637994,9.774391757979824,0.09281266381087093
Sweetwater Police Department,police,25.7683,-80.38071,11.092168168816423,0.08269815520584839
Coconut Creek Police Department,police,26.2589691,-80.1878496,4.72051860628301,0.17480932566178026
Pahokee Community Police,police,26.8192501,-80.6661895,9.58494214675085,0.09447382764458091
Miami - Dade County Police Department - Evidence,police,25.797614,-80.3433063,11.688688719323713,0.0788103500779471
North Miami Beach Police Department - Neighborhood Resource,police,25.9003596,-80.1560523,5.6068359997614605,0.15135838093091836
