name,type,latitude,longitude
VPSD Station 47,fire_station,28.8154154,-81.9796623
Thrifty Discount Pharmacy,pharmacy,28.0789345,-80.6226118
Fort Meade Fire Department,fire_station,27.7524786,-81.8020047
Fast & Friendly Pharmacy,pharmacy,27.7514791,-81.8022021
Future Circle K,fuel,28.1925557,-82.5729134
Chevron,fuel,28.1068931,-80.6221296
Circle K,fuel,28.6981871,-81.3617804
LORIDA GAS STATION,fuel,27.4437526,-81.2542721
Arnold Palmer Hospital For Children,hospital,28.7699806,-81.3487449
New Horizons Of Treasure Coast - Mental Health Center,hospital,27.3759497,-80.3714153
The Renfrew Center Of Florida,hospital,26.3273083,-80.1888076
Saint Anthony's Rehabilitation Hospital,hospital,26.1636604,-80.1935019
The Centers,hospital,29.1310658,-82.2190209
Consulate Health Care Of Pensacola,hospital,30.4714433,-87.2526172
Wekiva Springs,hospital,30.2580283,-81.595717
South Florida Evaluation And Treatment Center,hospital,25.4194065,-80.4914298
Palm Point Behavioral Health,hospital,28.640354,-80.8300075
Select Specialty Hospital - Fort Myers,hospital,26.6304105,-81.8029506
Select Specialty Hospital - Orlando - South Campus,hospital,28.4773875,-81.3701752
Select Specialty Hospital - Miami Lakes,hospital,25.9003369,-80.3315234
Winter Haven Women's Hospital,hospital,28.0089757,-81.7261779
The Willough At Naples,hospital,26.0960285,-81.7363098
Select Specialty Hospital - Palm Beach,hospital,26.6090441,-80.09145
Encompass Health Rehabilitation Hospital Of Ocala,hospital,29.1658755,-82.1623349
UCF Lake Nona Medical Center,hospital,28.3674088,-81.28563
Saint Josephs Hospital Behavioral Health Center,hospital,27.99168,-82.4898185
Saint Catherine's West Rehabilitation Hospital,hospital,25.8837555,-80.3429732
Southern Winds,hospital,25.860337,-80.3215341
Kindred Hospital - South Florida - Coral Gables,hospital,25.7637168,-80.2789477
Halifax Health UF Health Medical Center Of Deltona,hospital,28.9575788,-81.2548449
Encompass Health Rehabilitation Hospital Of Spring Hill,hospital,28.5322636,-82.5169605
Lifestream Behavioral Center,hospital,28.8369041,-81.895483
Blackberry Center,hospital,28.260087,-81.314139
Encompass Health Rehabilitation Hospital Of North Tampa,hospital,28.1313483,-82.5002765
Halifax Psychiatric Center - North,hospital,29.2140197,-81.0685933
Aspire Health Partners,hospital,28.5674821,-81.4347223
Adventhealth Apopka,hospital,28.6492298,-81.5402729
Devereux Florida,hospital,28.2341414,-80.7082214
Encompass Health Rehabilitation Hospital Of Pensacola,hospital,30.4723825,-87.2027127
Encompass Health Rehabilitation Hospital Of Altamonte Springs,hospital,28.6461705,-81.4131395
Centerstone Bradenton – Hospital and Addiction Center,hospital,27.4756552,-82.5396865
Adventhealth Connerton,hospital,28.2952731,-82.4899138
325th Medical Group,hospital,30.071384,-85.6028464
Circle K,fuel,28.0250427,-82.5013778
Publix,pharmacy,28.7556077,-81.5608205
Campus Security,police,29.1868362,-81.0492004
Walgreens,pharmacy,25.8301956,-80.2664489
CVS Pharmacy,pharmacy,25.830058,-80.2647718
CVS Pharmacy,pharmacy,26.3552514,-80.2051192
BJ’s Gas,fuel,26.3180441,-80.2037716
Walgreens,pharmacy,26.3492329,-80.2304202
Sanford Police Department,police,28.8003638,-81.2766193
Publix,pharmacy,26.3472356,-80.2323704
United Dental Specialists,hospital,25.9139935,-80.3323335
Westar,fuel,25.7326029,-80.368137
Amoco,fuel,25.7325472,-80.3740332
Center for Human Trafficking Awareness,shelter,27.738416,-82.6781981
ALPHA House of Pinellas County Inc ALPHA House of Pinellas County Inc,shelter,27.7778479,-82.6429962
Another Way Domestic Violence Shelter Lake city,shelter,30.1259008,-82.6579583
"Association For Abused Women & Children, Inc.",shelter,26.652491,-80.0556873
Concept House,shelter,25.8200988,-80.1919244
Lotus House Shelter,shelter,25.7897426,-80.1993552
Mary Rubloff YWCA Harmony House,shelter,26.7047963,-80.0522251
Miami Rescue Women,shelter,25.7987607,-80.197056
Women's Shelter Of Hope Inc,shelter,25.8229404,-80.2797631
YWCA Palm Beach County - Young Women's Christian Assn.,shelter,26.7222688,-80.0531042
Valero,fuel,25.6023398,-80.3481087
Walmart Pharmacy,pharmacy,25.5712798,-80.3760985
Walmart Pharmacy,pharmacy,26.1477232,-80.3174925
CVS Pharmacy,pharmacy,26.117969,-80.2582646
Chevron,fuel,30.3885467,-86.4801004
Mobil,fuel,30.2209103,-81.593146
Shell,fuel,26.6183799,-80.105747
Publix,pharmacy,25.5722155,-80.3424492
Circle K,fuel,30.1135527,-81.5890463
CVS Pharmacy,pharmacy,27.9565107,-82.5083606
Mobil,fuel,26.1214793,-80.1900318
7-Eleven,fuel,28.2192528,-82.4576471
Costco Gas,fuel,26.8069637,-80.088903
Live Oak Police Department,police,30.2935563,-82.9814706
CVS Pharmacy,pharmacy,28.5178915,-82.5708302
Publix,pharmacy,27.3908385,-82.511482
Orion,fuel,25.762752,-80.3076772
Right at Home - In Home Care & Assistance,social_facility,28.39561,-81.2435385
Wawa,fuel,28.3411216,-81.483806
Publix,pharmacy,25.6862599,-80.3160128
Chevron,fuel,26.7222453,-80.1102441
Prescriptions Plus Inc,pharmacy,26.6710596,-80.2480511
7-Eleven,fuel,26.6822854,-80.2487703
7-Eleven,fuel,26.6822669,-80.2449845
Publix,pharmacy,26.651791,-80.2355373
Wawa,fuel,28.8989084,-82.586543
Circle K,fuel,27.6019648,-82.5389911
Lake City Fire Department Station 1,fire_station,30.1909768,-82.6389005
Mayo Clinic Emergency Room,hospital,30.2647339,-81.4406822
Senior Helpers,hospital,27.9198929,-82.769703
Senior Helpers,social_facility,28.248972,-82.7152349
Circle K,fuel,29.6384352,-82.4217627
Valero,fuel,30.4334001,-85.4280861
Chevron,fuel,30.3663957,-85.4385168
Circle K,fuel,29.7325992,-81.8824898
Citgo,fuel,28.0991246,-82.0072776
Fishhawk Pond Camp,shelter,28.544457,-80.9835203
Walgreens,pharmacy,26.894583,-80.0616649
7 Eleven,fuel,26.6283542,-80.0710394
Publix Pharmacy,pharmacy,28.6459712,-81.1392272
Shell,fuel,26.6349146,-80.1748273
Florida Highway Patrol Office,police,30.2360363,-85.5784862
Circle K,fuel,25.8661365,-81.382892
Marathon,fuel,27.7134343,-82.3972968
Chevron,fuel,27.7154358,-82.4336889
CVS Pharmacy,pharmacy,27.7116907,-82.3522646
Orlando Health Orlando Regional Medical Center Emergency Room,hospital,28.5249903,-81.3771828
HCA Florida Millenia Emergency,hospital,28.4913702,-81.4275064
Orlando Health Doctor P. Phillips Hospital,hospital,28.4292293,-81.4788322
MetroMeds Pharmacy,pharmacy,28.5131286,-81.371759
Angel's Pharmacy,pharmacy,28.5132097,-81.3745775
CVS Pharmacy,pharmacy,28.5155352,-81.3802307
Walgreens,pharmacy,28.5277513,-81.3783626
Publix,pharmacy,28.5100145,-81.3732738
Publix,pharmacy,28.508126,-81.3746015
Walmart Pharmacy,pharmacy,28.5121215,-81.3750364
CVS Pharmacy,pharmacy,28.5123546,-81.3768205
Publix,pharmacy,28.5420145,-81.3727099
Publix,pharmacy,28.5526921,-81.3615819
Lighthouse Point Fire Department,fire_station,26.2758619,-80.0943198
"Baptist Health Emergency Care, West Kendall",hospital,25.6398509,-80.4218926
Wawa,fuel,30.2201276,-81.5760063
Speedway,fuel,26.1713961,-81.7911033
Chevron,fuel,26.1692754,-81.7998632
Chevron,fuel,25.4781842,-80.4115449
Walgreens,pharmacy,28.1946249,-82.738741
Wawa,fuel,26.06587,-81.7042682
Walgreens,pharmacy,28.2246042,-82.7321084
CVS Pharmacy,pharmacy,28.2103448,-82.7403327
Costco Gasoline,fuel,29.1942915,-81.0743236
CVS Pharmacy,pharmacy,28.1455843,-82.7392193
Love's,fuel,30.7339651,-86.348269
Love's,fuel,28.1553067,-81.8003342
Love's,fuel,29.6022488,-82.0860243
CVS Pharmacy,pharmacy,28.1957057,-82.7408001
76,fuel,30.3458422,-81.6610601
711,fuel,28.4700224,-81.2681104
Valero,fuel,25.7801752,-80.2229237
Valero,fuel,25.7802735,-80.2227319
Walgreens,pharmacy,25.8132775,-80.1253192
Publix,pharmacy,27.1624611,-80.2716014
Deltona Xpress Mart,fuel,28.8838842,-81.2402649
Mobil,fuel,29.0772337,-81.0261662
Polk County Fire Station 27,fire_station,27.8168688,-81.3319823
CVS Pharmacy,pharmacy,25.774795,-80.1338937
Walgreens,pharmacy,30.2886038,-81.4363994
Pier Park Substation,police,30.218438,-85.8744261
Citgo,fuel,27.9003159,-81.5994783
St Mark's Pharmacy,pharmacy,28.0996507,-82.691289
CVS Pharmacy,pharmacy,28.145804,-82.7385508
Gazebo,shelter,29.1373844,-83.0299201
Priority Health Rx,pharmacy,28.5583747,-81.3285122
Heal Behavioral Health,hospital,26.7130629,-80.0508322
Park Family & Cosmetic Dentistry,hospital,26.1561806,-81.7904851
Chevron,fuel,25.7652752,-80.2302049
Costco Gasoline,fuel,26.2196463,-81.7743645
Shell,fuel,25.747779,-80.3211555
Citrus County Emergency Operations Center,police,28.8235702,-82.4911001
Publix,pharmacy,30.2316572,-85.5857883
VP Racing,fuel,30.2229216,-85.5943944
CEFCO,fuel,30.19899,-85.6082165
CEFCO,fuel,30.1505952,-85.5916889
7-Eleven,fuel,28.7254479,-82.5522105
South Gulf County Volunteer Fire Department,fire_station,29.7388972,-85.3936344
Circle K,fuel,27.8420202,-81.5852554
Exxon,fuel,29.9104345,-85.3731417
Inland,fuel,29.9619936,-85.441243
Sunoco,fuel,30.2858292,-85.6162796
Marathon,fuel,30.1963626,-85.6075538
Gulf,fuel,30.1996029,-85.6076462
Circle K,fuel,28.5126509,-81.360079
Sebastian Discount Pharmacy,pharmacy,27.8376902,-80.486255
Meridian & Cumberland,shelter,27.9453352,-82.4488466
Marathon,fuel,29.1199262,-82.0299623
Citgo,fuel,28.7446762,-82.5534235
West Palm Gas,fuel,26.6762286,-80.0624519
Jackson Memorial Emergency Department,hospital,25.7920593,-80.2117611
Mount Sinai Emergency Department,hospital,25.8139728,-80.1408505
Mercy Hospital Emergency Department,hospital,25.7400525,-80.2128361
Circle K,fuel,29.2088718,-81.0734646
Mobil,fuel,27.9819507,-82.3735055
Tom Thumb,fuel,30.5946544,-86.9415097
Exxon Gas Station,fuel,25.7328517,-80.3560658
Tom Thumb,fuel,30.3973963,-87.4008635
Publix,pharmacy,26.5517395,-80.0744456
Shell,fuel,25.7804609,-80.2152463
ONE9,fuel,28.3588617,-80.7924373
ONE9,fuel,28.3593724,-80.7924187
Shell Gas,fuel,25.9142816,-80.3267477
Publix,pharmacy,27.7144866,-82.3364322
In & Out,fuel,28.2101486,-82.7232709
HCFR - Station 32,fire_station,27.997622,-82.3816613
HCFR - Station 5,fire_station,28.0735099,-82.4481551
Citgo,fuel,29.5839701,-81.6129787
Circle-K,fuel,30.0495213,-81.8095644
Circle-K,fuel,30.0963535,-81.8100588
CVS Pharmacy,pharmacy,25.6969873,-80.2978988
Seniors Helping Seniors,social_facility,30.3030583,-81.6156084
Marine Police,police,25.7852516,-80.1731974
7-Eleven,fuel,27.4619342,-82.6488382
Walgreens,pharmacy,26.3316529,-81.7634325
CVS Pharmacy,pharmacy,26.331561,-81.7620001
Mobil,fuel,26.328023,-81.8051571
Circle K,fuel,26.3475253,-81.8056806
Marathon Gas,fuel,26.438163,-81.7706005
7 Eleven,fuel,26.331019,-81.7400931
The Terraces at Bonita Springs,social_facility,26.3557226,-81.8063153
Bonita Springs Fire Department Station 25,fire_station,26.3466883,-81.8038991
All Seasons Naples,social_facility,26.31077,-81.80372
Lehigh Acres Fire Station 107,fire_station,26.6091687,-81.7452014
CVS Pharmacy,pharmacy,26.1182258,-80.3932197
Walmart,fuel,30.4024617,-86.9156319
Circle K,fuel,27.8684114,-82.6463205
Ageless Spa Center,hospital,29.6889796,-82.3943817
Dermafix Spa,hospital,27.2631227,-82.520489
DermaMode Spa,hospital,28.0591557,-82.6215096
Bradenton Spa Center,hospital,27.4802451,-82.619237
Skinique Spa,hospital,28.255072,-82.7159064
Shell,fuel,30.2619476,-82.1232713
76,fuel,30.1589768,-81.8338819
Eye Institute,hospital,28.0650279,-82.4194354
Arnold Palmer Hospital for Children,hospital,28.5229302,-81.3798753
Lower Keys Medical Center,hospital,24.5809608,-81.7427402
Saint Joseph's Hospital-North,hospital,28.1296373,-82.5091633
Martin Hospital South,hospital,27.1334653,-80.2234737
Martin Medical Center,hospital,27.199773,-80.2435135
Physicians Regional Medical Center - Pine Ridge,hospital,26.2137957,-81.732629
Cleveland Clinic Hospital,hospital,26.0819606,-80.3652629
Bascom Palmer Eye Institute/Anne Bates Leach Eye Hospital,hospital,25.7909879,-80.2106874
Palm Beach Gardens Medical Center,hospital,26.8291518,-80.0861853
West Palm Beach Veterans Administration Medical Center,hospital,26.7855178,-80.1113137
Winter Haven Hospital,hospital,28.0287728,-81.7253962
Baptist Medical Center Beaches,hospital,30.2733822,-81.399021
Mayo Clinic Jacksonville Campus,hospital,30.2593798,-81.4453841
Lawnwood Regional Medical Center and Heart Institute,hospital,27.4319888,-80.3454489
Gulf Breeze Hospital,hospital,30.3603206,-87.1581427
Saint Mary's Medical Center,hospital,26.756386,-80.0634369
Tallahassee Memorial HealthCare,hospital,30.4575088,-84.2610336
Holmes Regional Medical Center,hospital,28.087637,-80.6143968
Memorial Hospital Miramar,hospital,25.9900687,-80.3719596
Lakewood Ranch Medical Center,hospital,27.3908457,-82.4356117
Larsen Pavilion,hospital,26.5175605,-81.9962107
Heart of Florida Regional Medical Center,hospital,28.1812104,-81.6420657
Santa Rosa Medical Center,hospital,30.6335819,-87.0669707
Lee County VA Healthcare Center,hospital,26.6854929,-81.9198923
West Florida Hospital,hospital,30.5157356,-87.2173743
Sacred Heart Hospital of Pensacola,hospital,30.4777005,-87.2121326
Baptist Hospital,hospital,30.4297027,-87.2319065
HealthSouth Rehabilitation Center of Miami,hospital,25.5747877,-80.3410787
North Okaloosa Medical Center,hospital,30.7356806,-86.5629368
Broward Health North,hospital,26.2771084,-80.1215376
Memorial Hospital West,hospital,26.0126665,-80.3098408
Nicklaus Children's Palmetto Bay Outpatient Center,hospital,25.6055253,-80.3474826
Rockledge Regional Medical Center,hospital,28.3352486,-80.7232145
West Kendall Baptist Hospital,hospital,25.6787153,-80.4547988
West Gables Rehabilitation Hospital,hospital,25.7468319,-80.3165827
Palmetto General Hospital,hospital,25.8862089,-80.3260853
Fishermen's Community Hospital,hospital,24.7103281,-81.0946363
Manatee Physician Alliance,hospital,27.4629778,-82.5816119
UF Health Shands Cancer Hospital,hospital,29.6388494,-82.3424088
Osceola Regional Medical Center,hospital,28.2994929,-81.4098603
George E. Weems Memorial Hospital,hospital,29.7243915,-84.9923361
96th Medical Group,hospital,30.46212,-86.5574927
HCA Florida - Pasadena Hospital,hospital,27.7525503,-82.7400104
Aventura Hospital and Medical Center,hospital,25.9703148,-80.1448582
MacDill Air Force Base Clinic,hospital,27.8599818,-82.5010478
Holy Cross Hospital,hospital,26.187107,-80.1190075
Broward Health Imperial Point,hospital,26.2069666,-80.1100566
Broward Health Medical Center,hospital,26.1026861,-80.141205
Mount Sinai Medical Center,hospital,25.8133968,-80.1418533
Miami Jewish Health Systems,hospital,25.8233923,-80.1938026
Delray Medical Center,hospital,26.4372865,-80.1270157
Good Samaritan Hospital,hospital,26.7253667,-80.0514994
Flagler Hospital,hospital,29.862972,-81.3192753
Sunland,hospital,30.8313267,-85.1741331
Wellington Regional Medical Center,hospital,26.6525619,-80.2049889
Dr. P. Phillips Hospital,hospital,28.428802,-81.4782902
Florida State Hospital,hospital,30.7058587,-84.8344005
Baptist Medical Center South,hospital,30.1384801,-81.5345597
dePoo Medical Building,hospital,24.5642963,-81.7674556
Melbourne Regional Medical Center,hospital,28.1092733,-80.6744263
Baptist Medical Center Jacksonville,hospital,30.3156807,-81.6633297
Boca Raton Regional Hospital,hospital,26.3591189,-80.1026106
Halifax Health Medical Center,hospital,29.2015985,-81.054366
Jay Hospital,hospital,30.9498142,-87.1508976
Nemours Children's Specialty Care,hospital,30.3129269,-81.6631699
Healthmark Regional Medical Center,hospital,30.6599693,-86.1176072
HCA Florida West Marion Hospital,hospital,29.1409053,-82.2002847
Northeast Florida State Hospital,hospital,30.235984,-82.1374024
Baptist Health Bethesda Hospital West,hospital,26.5296782,-80.2013692
South Florida Baptist Hospital,hospital,28.0156413,-82.1389825
Florida Hospital Heartland Medical Center at Lake Placid,hospital,27.3201087,-81.36967
Highland Park Pavilion,hospital,25.7910986,-80.2083983
AdventHealth Sebring,hospital,27.5394278,-81.5087294
Regional General Hospital Williston,hospital,29.3837536,-82.4550752
Emergency Center - Northeast,hospital,30.5002592,-84.2570264
Baptist Clay Medical Campus,hospital,30.0792736,-81.7099874
Jackson North Medical Center,hospital,25.9303889,-80.2030738
Palms West Hospital,hospital,26.684173,-80.2526573
Apalachee Behavioral Health Center,hospital,30.4872112,-84.2400208
Advent Infield Care Center,hospital,29.1884301,-81.0685211
Venice Regional Bayfront Health,hospital,27.0904054,-82.4455353
HCA Florida - Brandon Hospital,hospital,27.9326506,-82.2875681
Hollywood Medical Center,hospital,26.002182,-80.1804715
Lake Wales Medical Center,hospital,27.8957699,-81.5653989
Florida Hospital Celebration Health,hospital,28.3286728,-81.5418205
Care Resource,hospital,25.8127215,-80.1888413
Simed Health,hospital,29.6547548,-82.388857
Baptist Emergency at Town Center,hospital,30.2672562,-81.5226381
Select Specialty Hospital - Miami,hospital,25.7770165,-80.210852
HealthPark Medical Center,hospital,26.5071924,-81.9131607
Park Royal Hospital,hospital,26.5104466,-81.9094556
Broward Health Coral Springs,hospital,26.2691493,-80.2557506
Florida Hospital Apopka,hospital,28.6815197,-81.507289
HCA Florida Citrus Park Emergency,hospital,28.0658884,-82.5834693
AdventHealth Wesley Chapel,hospital,28.1947879,-82.3507725
HCA Florida - Northside Hospital,hospital,27.8261172,-82.7020244
Lakeland Regional Health Medical Center,hospital,28.0601982,-81.9552774
Halifax Health Medical Center - Port Orange,hospital,29.1261411,-81.0086442
H. Lee Moffitt Cancer Center,hospital,28.0640661,-82.4216869
Jupiter Medical Center,hospital,26.9226415,-80.0965646
UF Health Proton Therapy Institute,hospital,30.3493532,-81.6629717
Naval Hospital Pensacola,hospital,30.3985443,-87.2985408
Fort Walton Beach Medical Center,hospital,30.4541099,-86.6336123
Twin Cities Hospital,hospital,30.5337592,-86.4959046
Sacred Heart Hospital on the Emerald Coast,hospital,30.3783521,-86.3069767
Sacred Heart Hospital on the Gulf,hospital,29.7784606,-85.2873131
Northwest Florida Community Hospital,hospital,30.7660511,-85.5436828
Campbellton-Graceville Hospital,hospital,30.9639931,-85.5069043
Jackson Hospital,hospital,30.7870223,-85.2416785
Calhoun Liberty Hospital,hospital,30.4586926,-85.0501376
Encompass Health Rehabilitation Hospital of Tallahassee,hospital,30.4594982,-84.2370324
Capital Regional Medical Center,hospital,30.4761762,-84.2313195
Doctors' Memorial Hospital,hospital,30.1200645,-83.5935248
Madison County Memorial Hospital,hospital,30.4711132,-83.4191067
Shands Live Oak Regional Medical Center,hospital,30.2918344,-83.0025284
Lake City VA Medical Center,hospital,30.1809028,-82.6351927
Shands Lake Shore Regional Medical Center,hospital,30.1933243,-82.6328133
Lake City Medical Center,hospital,30.1835898,-82.6878018
Lake Butler Hospital,hospital,30.0229029,-82.3269329
HCA Florida Starke Emergency,hospital,29.9407065,-82.1017193
Ed Fraser Memorial Hospital,hospital,30.2857656,-82.1188853
Baptist Medical Center Nassau,hospital,30.6522169,-81.4490359
Saint Vincent’s Medical Center Southside,hospital,30.2540661,-81.5817455
Saint Vincent's Medical Center Riverside,hospital,30.3074289,-81.6899217
Naval Hospital Jacksonville,hospital,30.2083989,-81.6831646
Orange Park Medical Center,hospital,30.1663345,-81.7373745
Saint Vincent’s Medical Center Clay County,hospital,30.1093061,-81.8327872
Putnam Community Medical Center,hospital,29.6427374,-81.692478
Florida Hospital Flagler,hospital,29.4798836,-81.1888254
Florida Hospital Memorial Medical Center,hospital,29.2429665,-81.1073291
Select Specialty Hospital- Gainesville,hospital,29.6322782,-82.3639661
UF Health Shands Hospital,hospital,29.6404308,-82.3430986
Malcom Randall Veterans Administration Medical Center,hospital,29.6368176,-82.3465355
North Florida Regional Medical Center,hospital,29.6613796,-82.4112006
AdventHealth Ocala,hospital,29.1749967,-82.1387038
HCA Florida Ocala Hospital,hospital,29.1754143,-82.1360746
Mariners Hospital,hospital,25.0060482,-80.5220163
Homestead Hospital,hospital,25.4795752,-80.4301822
Larkin Community Hospital,hospital,25.7060157,-80.292982
Doctors Hospital,hospital,25.7243779,-80.2740057
Nicklaus Children's Hospital,hospital,25.7412351,-80.2944963
Westchester General Hospital,hospital,25.747334,-80.3177518
Sylvester Comprehensive Cancer Center,hospital,25.7885059,-80.2138059
University of Miami Hospital,hospital,25.7884714,-80.2163404
Jackson Behavioral Health Hospital,hospital,25.7907229,-80.2094878
Miami Veterans Affairs Medical Center,hospital,25.7918018,-80.2171429
Jackson Memorial Hospital,hospital,25.7917921,-80.2119924
Mercy Hospital,hospital,25.7409362,-80.214835
Coral Gables Hospital,hospital,25.7434547,-80.2551562
The Miami Medical Center,hospital,25.7790447,-80.2940221
